"2022.02.11","07:30","CHF","L","CPI m/m","0.2%","0.0%","-0.1%","","125118"
"2022.02.11","09:30","GBP","L","Prelim Business Investment q/q","0.9%","-3.0%","-2.5%","0.4%","124488"
"2022.02.11","13:03","GBP","L","NIESR GDP Estimate","0.9%","","1.0%","1.2%","126529"
"2022.02.11","15:00","USD","M","Prelim UoM Consumer Sentiment","61.7","67.2","67.2","68.8","123259"
"2022.02.11","15:00","USD","L","Prelim UoM Inflation Expectations","5.0%","","4.9%","","123258"
"2022.02.13","21:30","NZD","L","BusinessNZ Services Index","45.9","","49.8","49.7","127237"
"2022.02.13","21:45","NZD","L","FPI m/m","2.7%","","0.6%","","125202"
"2022.02.14","07:30","CHF","L","PPI m/m","0.6%","0.2%","-0.1%","","125130"
"2022.02.14","13:30","USD","H","FOMC Member Bullard Speaks","","","","","127397"
"2022.02.14","16:15","EUR","M","ECB President Lagarde Speaks","","","","","127400"
"2022.02.14","21:45","NZD","L","Visitor Arrivals m/m","16.0%","","44.0%","","125254"
"2022.02.14","23:50","JPY","L","Prelim GDP Price Index y/y","-1.3%","-1.3%","-1.2%","-1.1%","126951"
"2022.02.14","23:50","JPY","L","Prelim GDP q/q","1.3%","1.5%","-0.9%","-0.8%","126950"
"2022.02.15","00:30","AUD","H","Monetary Policy Meeting Minutes","","","","","125675"
"2022.02.15","04:30","JPY","L","Revised Industrial Production m/m","-1.0%","-1.0%","-1.0%","","126880"
"2022.02.15","06:16","CNY","L","Foreign Direct Investment ytd/y","11.6%","","14.9%","","123569"
"2022.02.15","07:00","GBP","L","Average Earnings Index 3m/y","4.3%","3.8%","4.2%","","123789"
"2022.02.15","07:00","GBP","L","Claimant Count Change","-31.9K","-36.2K","-51.6K","-43.3K","123788"
"2022.02.15","07:00","GBP","L","Unemployment Rate","4.1%","4.1%","4.1%","","123790"
"2022.02.15","10:00","EUR","M","ZEW Economic Sentiment","48.6","54.4","49.4","","125364"
"2022.02.15","10:00","EUR","M","German ZEW Economic Sentiment","54.3","55.1","51.7","","125369"
"2022.02.15","10:00","EUR","L","Flash Employment Change q/q","0.5%","1.0%","1.0%","0.9%","126719"
"2022.02.15","10:00","EUR","L","Flash GDP q/q","0.3%","0.3%","0.3%","","126686"
"2022.02.15","10:00","EUR","L","Trade Balance","-9.7B","-4.7B","-1.8B","-1.3B","126687"
"2022.02.15","10:08","GBP","L","10-y Bond Auction","1.60|2.5","","0.92|2.2","","124537"
"2022.02.15","13:15","CAD","L","Housing Starts","231K","244K","238K","236K","125694"
"2022.02.15","13:30","USD","H","PPI m/m","1.0%","0.5%","0.2%","","124097"
"2022.02.15","13:30","USD","M","Core PPI m/m","0.8%","0.5%","0.5%","","124096"
"2022.02.15","13:30","USD","M","Empire State Manufacturing Index","3.1","11.9","-0.7","","123934"
"2022.02.15","14:30","GBP","L","CB Leading Index m/m","0.0%","","0.4%","0.2%","127387"
"2022.02.15","14:55","NZD","L","GDT Price Index","4.2%","","4.1%","","123206"
"2022.02.15","15:30","AUD","L","CB Leading Index m/m","0.3%","","0.3%","0.4%","123450"
"2022.02.15","20:30","USD","L","President Biden Speaks","","","","","127402"
"2022.02.15","21:00","USD","L","TIC Long-Term Purchases","114.5B","56.9B","137.9B","137.4B","124846"
"2022.02.15","23:34","AUD","L","MI Leading Index m/m","0.1%","","0.0%","","122874"
"2022.02.16","01:30","CNY","L","CPI y/y","0.9%","1.0%","1.5%","","123501"
"2022.02.16","01:30","CNY","L","PPI y/y","9.1%","9.5%","10.3%","","123502"
"2022.02.16","04:30","JPY","L","Tertiary Industry Activity m/m","0.4%","0.3%","0.7%","0.4%","126927"
"2022.02.16","07:00","GBP","H","CPI y/y","5.5%","5.4%","5.4%","","123832"
"2022.02.16","07:00","GBP","L","Core CPI y/y","4.4%","4.3%","4.2%","","123831"
"2022.02.16","07:00","GBP","L","PPI Input m/m","0.9%","1.0%","0.1%","-0.2%","123834"
"2022.02.16","07:00","GBP","L","PPI Output m/m","1.2%","0.6%","0.3%","","123835"
"2022.02.16","07:00","GBP","L","RPI y/y","7.8%","7.4%","7.5%","","123833"
"2022.02.16","08:45","AUD","L","RBA Deputy Gov Debelle Speaks","","","","","127399"
"2022.02.16","09:30","GBP","L","HPI y/y","10.8%","9.3%","10.7%","10.0%","127389"
"2022.02.16","10:00","EUR","L","Industrial Production m/m","1.2%","0.4%","2.4%","2.3%","126685"
"2022.02.16","10:32","EUR","L","German 10-y Bond Auction","0.31|2.0","","-0.08|1.4","","125422"
"2022.02.16","13:30","CAD","H","CPI m/m","0.9%","0.6%","-0.1%","","123329"
"2022.02.16","13:30","CAD","M","Common CPI y/y","2.3%","2.1%","2.1%","","123347"
"2022.02.16","13:30","CAD","M","Median CPI y/y","3.3%","3.1%","3.1%","3.0%","123344"
"2022.02.16","13:30","CAD","M","Trimmed CPI y/y","4.0%","3.7%","3.8%","3.7%","123345"
"2022.02.16","13:30","CAD","L","Manufacturing Sales m/m","0.7%","0.7%","3.1%","2.6%","126021"
"2022.02.16","13:30","CAD","L","Wholesale Sales m/m","0.6%","0.0%","3.4%","3.5%","126020"
"2022.02.16","13:30","USD","H","Core Retail Sales m/m","3.3%","1.0%","-2.8%","-2.3%","124170"
"2022.02.16","13:30","USD","H","Retail Sales m/m","3.8%","2.1%","-2.5%","-1.9%","124171"
"2022.02.16","13:30","USD","L","Import Prices m/m","2.0%","1.3%","-0.4%","-0.2%","124145"
"2022.02.16","13:32","CAD","L","Core CPI m/m","0.8%","","0.0%","","123346"
"2022.02.16","14:15","USD","M","Industrial Production m/m","1.4%","0.4%","-0.1%","","124753"
"2022.02.16","14:15","USD","L","Capacity Utilization Rate","77.6%","76.8%","76.6%","76.5%","124754"
"2022.02.16","15:00","USD","L","Business Inventories m/m","2.1%","2.1%","1.5%","1.3%","124273"
"2022.02.16","15:00","USD","L","NAHB Housing Market Index","82","82","83","","124019"
"2022.02.16","15:30","USD","M","Crude Oil Inventories","1.1M","-2.2M","-4.8M","","122201"
"2022.02.16","18:30","CAD","L","Gov Council Member Lane Speaks","","","","","127390"
"2022.02.16","19:00","USD","H","FOMC Meeting Minutes","","","","","123041"
"2022.02.16","23:50","JPY","L","Core Machinery Orders m/m","3.6%","-2.0%","3.4%","","126809"
"2022.02.16","23:50","JPY","L","Trade Balance","-0.93T","-0.40T","-0.55T","-0.44T","126915"
"2022.02.17","00:30","AUD","H","Employment Change","12.9K","0.0K","64.8K","","124899"
"2022.02.17","00:30","AUD","H","Unemployment Rate","4.2%","4.2%","4.2%","","124887"
"2022.02.17","07:00","CHF","L","Trade Balance","3.18B","4.23B","3.54B","3.69B","125166"
"2022.02.17","09:00","EUR","L","ECB Economic Bulletin","","","","","125315"
"2022.02.17","09:00","EUR","L","Italian Trade Balance","1.10B","5.11B","4.18B","4.16B","122572"
"2022.02.17","09:35","EUR","L","Spanish 10-y Bond Auction","1.23|1.5","","0.85|1.6","","122604"
"2022.02.17","13:30","CAD","L","Foreign Securities Purchases","37.56B","32.23B","30.14B","30.15B","126022"
"2022.02.17","13:30","USD","M","Philly Fed Manufacturing Index","16.0","19.9","23.2","","122849"
"2022.02.17","13:30","USD","M","Unemployment Claims","248K","217K","225K","223K","122967"
"2022.02.17","13:30","USD","L","Building Permits","1.90M","1.74M","1.89M","1.87M","124207"
"2022.02.17","13:30","USD","L","Housing Starts","1.64M","1.70M","1.71M","1.70M","124206"
"2022.02.17","15:15","All","M","G20 Meetings","","","","","127395"
"2022.02.17","15:30","USD","L","Natural Gas Storage","-190B","-203B","-222B","","122073"
"2022.02.17","16:00","USD","M","FOMC Member Bullard Speaks","","","","","127391"
"2022.02.17","21:45","NZD","L","PPI Input q/q","1.1%","2.0%","1.6%","","125609"
"2022.02.17","21:45","NZD","L","PPI Output q/q","1.4%","1.9%","1.8%","","125613"
"2022.02.17","22:00","USD","M","FOMC Member Mester Speaks","","","","","127392"
"2022.02.17","23:30","JPY","L","National Core CPI y/y","0.2%","0.3%","0.5%","","125890"
"2022.02.18","07:00","GBP","M","Retail Sales m/m","1.9%","1.1%","-4.0%","-3.7%","124509"
"2022.02.18","07:45","EUR","L","French Final CPI m/m","0.3%","0.3%","0.3%","","125019"
"2022.02.18","09:00","EUR","L","Current Account","22.6B","24.3B","23.6B","","125388"
"2022.02.18","13:30","CAD","M","Core Retail Sales m/m","-2.5%","-2.1%","1.1%","","126023"
"2022.02.18","13:30","CAD","M","Retail Sales m/m","-1.8%","-2.1%","0.8%","0.7%","126024"
"2022.02.18","13:30","CAD","L","NHPI m/m","0.9%","0.6%","0.2%","","123317"
"2022.02.18","14:57","EUR","L","Consumer Confidence","-9","-8","-9","","126843"
"2022.02.18","15:00","USD","M","Existing Home Sales","6.50M","6.10M","6.09M","6.18M","124794"
"2022.02.18","15:00","USD","L","CB Leading Index m/m","-0.3%","0.2%","0.7%","0.8%","125718"
"2022.02.18","15:15","All","M","G20 Meetings","","","","","127396"
"2022.02.18","15:45","USD","M","FOMC Member Waller Speaks","","","","","127393"
"2022.02.18","16:00","USD","L","FOMC Member Williams Speaks","","","","","127394"
"2022.02.18","18:30","USD","M","FOMC Member Brainard Speaks","","","","","127398"
"2022.02.18","21:00","USD","L","President Biden Speaks","","","","","127409"
"2022.02.20","22:00","AUD","L","Flash Manufacturing PMI","57.6","","55.1","55.3","123952"
"2022.02.20","22:00","AUD","L","Flash Services PMI","56.4","","46.6","45.0","123964"
"2022.02.21","00:01","GBP","L","Rightmove HPI m/m","2.3%","","0.3%","","124698"
"2022.02.21","00:30","JPY","L","Flash Manufacturing PMI","52.9","55.0","55.4","54.6","126993"
"2022.02.21","01:15","CNY","M","1-y Loan Prime Rate","3.70%","3.70%","3.70%","","134387"
"2022.02.21","01:15","CNY","M","5-y Loan Prime Rate","4.60%","4.60%","4.60%","","134335"
"2022.02.21","07:00","EUR","L","German PPI m/m","2.2%","1.6%","5.0%","","125508"
"2022.02.21","08:15","EUR","M","French Flash Services PMI","57.9","54.0","53.1","","124572"
"2022.02.21","08:15","EUR","L","French Flash Manufacturing PMI","57.6","55.5","55.5","","124571"
"2022.02.21","08:30","EUR","H","German Flash Manufacturing PMI","58.5","59.6","59.8","60.5","124573"
"2022.02.21","08:30","EUR","H","German Flash Services PMI","56.6","53.2","52.2","","124574"
"2022.02.21","09:00","EUR","L","Flash Manufacturing PMI","58.4","58.9","58.7","59.0","124575"
"2022.02.21","09:00","EUR","L","Flash Services PMI","55.8","52.3","51.1","51.2","124576"
"2022.02.21","09:30","GBP","M","Flash Manufacturing PMI","57.3","57.2","57.3","56.9","124569"
"2022.02.21","09:30","GBP","M","Flash Services PMI","60.8","55.6","54.1","53.3","124570"
"2022.02.21","11:00","EUR","L","German Buba Monthly Report","","","","","125445"
"2022.02.21","13:00","CAD","N","Bank Holiday","","","","","133801"
"2022.02.21","13:01","USD","N","Bank Holiday","","","","","121957"
"2022.02.21","16:15","USD","L","FOMC Member Bowman Speaks","","","","","127412"
"2022.02.21","23:50","JPY","L","SPPI y/y","1.2%","1.2%","1.1%","","125859"
"2022.02.22","01:00","AUD","L","RBA Assist Gov Kent Speaks","","","","","127403"
"2022.02.22","02:00","NZD","L","Credit Card Spending y/y","5.5%","","1.6%","1.2%","125270"
"2022.02.22","05:00","JPY","L","BOJ Core CPI y/y","0.8%","1.1%","0.9%","","125925"
"2022.02.22","07:00","GBP","L","Public Sector Net Borrowing","-3.7B","-4.3B","14.6B","16.1B","124521"
"2022.02.22","09:00","EUR","M","German ifo Business Climate","98.9","96.4","96.0","95.7","125456"
"2022.02.22","10:45","GBP","L","MPC Member Ramsden Speaks","","","","","127404"
"2022.02.22","11:00","GBP","L","CBI Industrial Order Expectations","20","25","24","","124662"
"2022.02.22","13:56","EUR","L","Belgian NBB Business Climate","2.3","3.2","2.7","","126657"
"2022.02.22","14:00","USD","L","HPI m/m","1.2%","1.0%","1.2%","1.1%","124830"
"2022.02.22","14:00","USD","L","S&P/CS Composite-20 HPI y/y","18.6%","18.0%","18.3%","","124818"
"2022.02.22","14:45","USD","M","Flash Manufacturing PMI","57.5","55.9","55.5","55.0","124007"
"2022.02.22","14:45","USD","M","Flash Services PMI","56.7","52.9","51.2","50.9","123995"
"2022.02.22","14:59","USD","L","Richmond Manufacturing Index","1","10","8","","122824"
"2022.02.22","15:00","USD","M","CB Consumer Confidence","110.5","109.9","111.1","113.8","123090"
"2022.02.22","19:00","USD","L","President Biden Speaks","","","","","127426"
"2022.02.23","00:00","JPY","N","Bank Holiday","","","","","126592"
"2022.02.23","00:30","AUD","M","Wage Price Index q/q","0.7%","0.7%","0.6%","","124930"
"2022.02.23","00:30","AUD","L","Construction Work Done q/q","-0.4%","2.6%","-1.2%","-0.3%","124954"
"2022.02.23","01:00","NZD","H","Official Cash Rate","1.00%","1.00%","0.75%","","126158"
"2022.02.23","01:00","NZD","H","RBNZ Monetary Policy Statement","","","","","126155"
"2022.02.23","01:00","NZD","H","RBNZ Rate Statement","","","","","126157"
"2022.02.23","02:00","NZD","H","RBNZ Press Conference","","","","","126165"
"2022.02.23","07:00","EUR","L","German GfK Consumer Climate","-8.1","-6.2","-6.7","","125468"
"2022.02.23","09:00","CHF","L","Credit Suisse Economic Expectations","9.0","","9.5","","125063"
"2022.02.23","09:30","GBP","H","Monetary Policy Report Hearings","","","","","126552"
"2022.02.23","10:00","EUR","L","Final Core CPI y/y","2.3%","2.3%","2.3%","","126688"
"2022.02.23","10:00","EUR","L","Final CPI y/y","5.1%","5.1%","5.1%","","126689"
"2022.02.23","13:30","CAD","L","Corporate Profits q/q","3.8%","","2.8%","","126025"
"2022.02.23","15:00","GBP","M","MPC Member Tenreyro Speaks","","","","","127405"
"2022.02.24","00:30","AUD","L","Private Capital Expenditure q/q","1.1%","2.6%","-1.1%","-2.2%","124918"
"2022.02.24","10:15","All","L","G7 Meetings","","","","","127437"
"2022.02.24","11:00","GBP","L","CBI Realized Sales","14","26","28","","124674"
"2022.02.24","13:15","GBP","M","BOE Gov Bailey Speaks","","","","","127406"
"2022.02.24","13:30","USD","H","Prelim GDP q/q","7.0%","7.0%","6.9%","","124321"
"2022.02.24","13:30","USD","M","Unemployment Claims","232K","233K","249K","248K","122968"
"2022.02.24","13:30","USD","L","Prelim GDP Price Index q/q","7.1%","6.9%","6.9%","","124336"
"2022.02.24","14:00","CNY","L","CB Leading Index m/m","1.0%","","0.6%","","127388"
"2022.02.24","15:00","USD","L","New Home Sales","801K","800K","839K","811K","124235"
"2022.02.24","15:30","USD","L","Natural Gas Storage","-129B","-137B","-190B","","122074"
"2022.02.24","16:00","USD","M","Crude Oil Inventories","4.5M","-1.0M","1.1M","","122204"
"2022.02.24","17:00","USD","M","FOMC Member Mester Speaks","","","","","127408"
"2022.02.24","18:00","GBP","M","MPC Member Pill Speaks","","","","","127407"
"2022.02.24","18:30","USD","L","President Biden Speaks","","","","","127439"
"2022.02.24","21:45","NZD","L","Core Retail Sales q/q","6.8%","5.5%","-6.8%","-6.7%","125621"
"2022.02.24","21:45","NZD","L","Retail Sales q/q","8.6%","6.2%","-8.2%","-8.1%","125617"
"2022.02.24","21:45","NZD","L","Trade Balance","-1082M","-500M","-975M","-477M","125226"
"2022.02.24","23:30","JPY","L","Tokyo Core CPI y/y","0.5%","0.4%","0.2%","","125891"
"2022.02.25","00:01","GBP","L","GfK Consumer Confidence","-26","-19","-19","","126493"
"2022.02.25","01:25","USD","M","FOMC Member Waller Speaks","","","","","127413"
"2022.02.25","07:00","EUR","L","German Final GDP q/q","-0.3%","-0.7%","-0.7%","","125502"
"2022.02.25","07:00","EUR","L","German Import Prices m/m","4.3%","1.7%","0.1%","","125509"
"2022.02.25","07:45","EUR","L","French Consumer Spending m/m","-1.5%","-0.9%","0.0%","0.2%","125004"
"2022.02.25","07:45","EUR","L","French Prelim CPI m/m","0.7%","0.4%","0.3%","","125018"
"2022.02.25","07:45","EUR","L","French Prelim GDP q/q","0.7%","0.7%","0.7%","","126642"
"2022.02.25","09:00","EUR","L","M3 Money Supply y/y","6.4%","6.7%","6.9%","","125329"
"2022.02.25","09:00","EUR","L","Private Loans y/y","4.3%","4.0%","4.2%","4.1%","125330"
"2022.02.25","10:15","EUR","L","Italian 10-y Bond Auction","1.81|1.4","","1.39|1.4","","127401"
"2022.02.25","10:15","EUR","L","ECOFIN Meetings","","","","","127440"
"2022.02.25","10:15","EUR","L","Eurogroup Meetings","","","","","125411"
"2022.02.25","13:30","USD","H","Core PCE Price Index m/m","0.5%","0.5%","0.5%","","124345"
"2022.02.25","13:30","USD","M","Core Durable Goods Orders m/m","0.7%","0.4%","0.6%","0.4%","124286"
"2022.02.25","13:30","USD","M","Durable Goods Orders m/m","1.6%","1.1%","-0.7%","-0.9%","124287"
"2022.02.25","13:30","USD","L","Personal Income m/m","0.0%","-0.3%","0.4%","0.3%","124358"
"2022.02.25","13:30","USD","L","Personal Spending m/m","2.1%","1.6%","-0.8%","-0.6%","124359"
"2022.02.25","14:00","EUR","M","ECB President Lagarde Speaks","","","","","127438"
"2022.02.25","15:00","USD","M","Revised UoM Consumer Sentiment","62.8","61.7","61.7","","123261"
"2022.02.25","15:00","USD","L","Pending Home Sales m/m","-5.7%","1.5%","-2.3%","-3.8%","124806"
"2022.02.25","15:00","USD","L","Revised UoM Inflation Expectations","4.9%","","5.0%","","123262"
"2022.02.25","16:00","USD","L","Fed Monetary Policy Report","","","","","124779"
"2022.02.27","23:50","JPY","L","Prelim Industrial Production m/m","-1.3%","-0.6%","-1.0%","","126881"
"2022.02.27","23:50","JPY","L","Retail Sales y/y","1.6%","1.5%","1.2%","1.4%","126940"
"2022.02.28","00:00","NZD","L","ANZ Business Confidence","-51.8","","-23.2","","123677"
"2022.02.28","00:05","AUD","L","MI Inflation Gauge m/m","0.5%","","0.4%","","123394"
"2022.02.28","00:30","AUD","L","Company Operating Profits q/q","2.0%","2.1%","4.0%","","124934"
"2022.02.28","00:30","AUD","L","Private Sector Credit m/m","0.6%","0.7%","0.8%","","124862"
"2022.02.28","00:30","AUD","L","Retail Sales m/m","1.8%","0.3%","-4.4%","","125637"
"2022.02.28","05:00","JPY","L","Housing Starts y/y","2.1%","2.2%","4.2%","","125938"
"2022.02.28","07:30","CHF","L","Retail Sales y/y","5.1%","0.4%","-0.5%","-0.4%","125155"
"2022.02.28","08:00","CHF","M","KOF Economic Barometer","105.0","108.1","107.2","107.8","125142"
"2022.02.28","08:00","CHF","L","GDP q/q","0.3%","0.3%","1.9%","1.7%","125101"
"2022.02.28","08:00","EUR","L","Spanish Flash CPI y/y","7.4%","7.1%","6.1%","6.0%","122636"
"2022.02.28","13:30","CAD","L","Current Account","-0.8B","2.2B","0.8B","1.4B","126026"
"2022.02.28","13:30","CAD","L","IPPI m/m","3.0%","0.9%","0.5%","0.7%","126028"
"2022.02.28","13:30","CAD","L","RMPI m/m","6.5%","4.9%","-2.7%","-2.9%","126027"
"2022.02.28","13:30","USD","L","Goods Trade Balance","-107.6B","-99.6B","-100.5B","-101.0B","124728"
"2022.02.28","13:30","USD","L","Prelim Wholesale Inventories m/m","0.8%","1.3%","2.2%","2.1%","124309"
"2022.02.28","14:45","USD","M","Chicago PMI","56.3","62.1","65.2","","122861"
"2022.02.28","21:30","AUD","L","AIG Manufacturing Index","53.2","","48.4","","122902"
"2022.03.01","00:30","AUD","L","Current Account","12.7B","15.4B","22.0B","23.9B","124938"
"2022.03.01","00:30","JPY","L","Final Manufacturing PMI","52.7","52.9","52.9","","126982"
"2022.03.01","01:30","CNY","L","Manufacturing PMI","50.2","49.9","50.1","","123591"
"2022.03.01","01:31","CNY","L","Non-Manufacturing PMI","51.6","50.6","51.1","","123592"
"2022.03.01","01:45","CNY","L","Caixin Manufacturing PMI","50.4","49.1","49.1","","123597"
"2022.03.01","03:30","AUD","H","Cash Rate","0.10%","0.10%","0.10%","","125653"
"2022.03.01","03:30","AUD","H","RBA Rate Statement","","","","","125664"
"2022.03.01","03:35","JPY","L","10-y Bond Auction","0.18|3.2","","0.18|3.3","","126960"
"2022.03.01","05:30","AUD","L","Commodity Prices y/y","16.7%","","22.2%","25.3%","124875"
"2022.03.01","07:29","EUR","L","German Prelim CPI m/m","0.9%","0.8%","0.4%","","125588"
"2022.03.01","08:15","EUR","L","Spanish Manufacturing PMI","56.9","55.9","56.2","","122387"
"2022.03.01","08:30","CHF","L","Manufacturing PMI","62.6","64.2","63.8","","122388"
"2022.03.01","08:45","EUR","L","Italian Manufacturing PMI","58.3","58.0","58.3","","122389"
"2022.03.01","08:50","EUR","L","French Final Manufacturing PMI","57.2","57.6","57.6","","122392"
"2022.03.01","08:55","EUR","L","German Final Manufacturing PMI","58.4","58.5","58.5","","122393"
"2022.03.01","09:00","EUR","L","Final Manufacturing PMI","58.2","58.4","58.4","","122394"
"2022.03.01","09:30","GBP","L","Final Manufacturing PMI","58.0","57.3","57.3","","122390"
"2022.03.01","09:30","GBP","L","M4 Money Supply m/m","0.1%","0.4%","0.0%","0.1%","124386"
"2022.03.01","09:30","GBP","L","Mortgage Approvals","74K","72K","71K","","124388"
"2022.03.01","09:30","GBP","L","Net Lending to Individuals m/m","6.5B","5.0B","4.8B","4.4B","124387"
"2022.03.01","10:00","EUR","L","Italian Prelim CPI m/m","0.9%","0.7%","1.6%","","122584"
"2022.03.01","13:30","CAD","H","GDP m/m","0.0%","0.0%","0.6%","","126029"
"2022.03.01","14:30","CAD","L","Manufacturing PMI","56.6","","56.2","","123306"
"2022.03.01","14:45","USD","L","Final Manufacturing PMI","57.3","57.5","57.5","","123151"
"2022.03.01","14:52","NZD","L","GDT Price Index","5.1%","","4.2%","","123207"
"2022.03.01","15:00","USD","H","ISM Manufacturing PMI","58.6","58.0","57.6","","123115"
"2022.03.01","15:00","USD","L","Construction Spending m/m","1.3%","0.2%","0.8%","0.2%","124194"
"2022.03.01","15:00","USD","L","ISM Manufacturing Prices","75.6","77.4","76.1","","123125"
"2022.03.01","15:15","USD","L","Wards Total Vehicle Sales","14.1M","14.4M","15.0M","","123899"
"2022.03.01","18:30","GBP","M","MPC Member Saunders Speaks","","","","","127428"
"2022.03.01","19:00","GBP","L","MPC Member Mann Speaks","","","","","127429"
"2022.03.01","21:45","NZD","L","Building Consents m/m","-9.2%","","0.4%","0.6%","125239"
"2022.03.01","21:45","NZD","L","Overseas Trade Index q/q","-1.0%","0.9%","0.4%","0.7%","125265"
"2022.03.01","23:50","JPY","L","Capital Spending q/y","4.3%","2.9%","1.2%","","126800"
"2022.03.01","23:50","JPY","L","Monetary Base y/y","7.6%","8.6%","8.4%","","127084"
"2022.03.02","00:01","GBP","L","BRC Shop Price Index y/y","1.8%","","1.5%","","126505"
"2022.03.02","00:30","AUD","H","GDP q/q","3.4%","3.5%","-1.9%","","124857"
"2022.03.02","02:00","USD","L","President Biden Speaks","","","","","127441"
"2022.03.02","07:00","GBP","L","Nationwide HPI m/m","1.7%","0.6%","0.8%","","124711"
"2022.03.02","07:45","EUR","L","French Gov Budget Balance","-15.9B","","-170.7B","","124974"
"2022.03.02","08:00","EUR","M","Spanish Unemployment Change","-11.4K","-44.5K","17.2K","","122625"
"2022.03.02","08:55","EUR","L","German Unemployment Change","-33K","-22K","-48K","","125480"
"2022.03.02","10:00","EUR","M","Core CPI Flash Estimate y/y","2.7%","2.6%","2.3%","","126690"
"2022.03.02","10:00","EUR","M","CPI Flash Estimate y/y","5.8%","5.6%","5.1%","","126691"
"2022.03.02","10:15","All","H","OPEC-JMMC Meetings","","","","","122680"
"2022.03.02","10:35","EUR","L","German 10-y Bond Auction","-0.20|1.2","","0.31|2.0","","127414"
"2022.03.02","13:17","USD","H","ADP Non-Farm Employment Change","475K","378K","509K","-301K","124056"
"2022.03.02","14:30","USD","M","FOMC Member Bullard Speaks","","","","","127431"
"2022.03.02","15:00","CAD","H","BOC Rate Statement","","","","","122701"
"2022.03.02","15:00","CAD","H","Overnight Rate","0.50%","0.50%","0.25%","","122693"
"2022.03.02","15:00","USD","H","Fed Chair Powell Testifies","","","","","127432"
"2022.03.02","15:30","USD","M","Crude Oil Inventories","-2.6M","2.5M","4.5M","","122207"
"2022.03.02","18:30","GBP","L","MPC Member Tenreyro Speaks","","","","","127433"
"2022.03.02","19:00","USD","L","Beige Book","","","","","123068"
"2022.03.02","20:00","GBP","L","MPC Member Cunliffe Speaks","","","","","127434"
"2022.03.02","21:30","AUD","L","AIG Construction Index","53.4","","45.9","","123235"
"2022.03.03","00:00","NZD","L","ANZ Commodity Prices m/m","3.9%","","1.0%","","123667"
"2022.03.03","00:30","AUD","L","Building Approvals m/m","-27.9%","-2.9%","9.8%","8.2%","127274"
"2022.03.03","00:30","AUD","L","Trade Balance","12.89B","9.00B","8.82B","8.36B","124944"
"2022.03.03","01:45","CNY","L","Caixin Services PMI","50.2","50.9","51.4","","123598"
"2022.03.03","03:35","JPY","L","30-y Bond Auction","0.89|3.1","","0.79|3.4","","126971"
"2022.03.03","05:00","JPY","L","Consumer Confidence","35.3","35.0","36.7","","126810"
"2022.03.03","07:30","CHF","L","CPI m/m","0.7%","0.3%","0.2%","","125119"
"2022.03.03","08:15","EUR","L","Spanish Services PMI","56.6","51.5","46.6","","122399"
"2022.03.03","08:45","EUR","L","Italian Services PMI","52.8","52.6","48.5","","122398"
"2022.03.03","08:50","EUR","L","French Final Services PMI","55.5","57.9","57.9","","122391"
"2022.03.03","08:55","EUR","L","German Final Services PMI","55.8","56.6","56.6","","122395"
"2022.03.03","09:00","EUR","L","Final Services PMI","55.5","55.8","55.8","","122396"
"2022.03.03","09:00","EUR","L","Italian Monthly Unemployment Rate","8.8%","9.0%","9.0%","","122520"
"2022.03.03","09:30","GBP","L","Final Services PMI","60.5","60.8","60.8","","122397"
"2022.03.03","10:00","EUR","L","PPI m/m","5.2%","2.5%","3.0%","2.9%","126694"
"2022.03.03","10:00","EUR","L","Unemployment Rate","6.8%","6.9%","7.0%","","126693"
"2022.03.03","10:04","EUR","L","French 10-y Bond Auction","0.52|1.7","","0.45|2.6","","122603"
"2022.03.03","12:30","EUR","L","ECB Monetary Policy Meeting Accounts","","","","","125308"
"2022.03.03","12:30","USD","L","Challenger Job Cuts y/y","-55.9%","","-76.0%","","123103"
"2022.03.03","13:30","USD","M","Unemployment Claims","215K","223K","233K","232K","122969"
"2022.03.03","13:30","USD","L","Revised Nonfarm Productivity q/q","6.6%","6.6%","6.6%","","124130"
"2022.03.03","13:30","USD","L","Revised Unit Labor Costs q/q","0.9%","0.3%","0.3%","","124131"
"2022.03.03","14:45","USD","L","Final Services PMI","56.5","56.7","56.7","","123163"
"2022.03.03","15:00","USD","H","Fed Chair Powell Testifies","","","","","127435"
"2022.03.03","15:00","USD","H","ISM Services PMI","56.5","61.2","59.9","","123139"
"2022.03.03","15:00","USD","L","Factory Orders m/m","1.4%","0.8%","0.7%","-0.4%","124741"
"2022.03.03","15:30","USD","L","Natural Gas Storage","-139B","-138B","-129B","","122075"
"2022.03.03","16:30","CAD","H","BOC Gov Macklem Speaks","","","","","127427"
"2022.03.03","20:30","CAD","H","BOC Gov Macklem Speaks","","","","","127443"
"2022.03.03","23:00","USD","L","FOMC Member Williams Speaks","","","","","127436"
"2022.03.03","23:30","JPY","L","Unemployment Rate","2.8%","2.7%","2.7%","","127415"
"2022.03.04","07:00","EUR","L","German Trade Balance","9.4B","7.5B","8.1B","6.8B","125511"
"2022.03.04","07:45","EUR","L","French Industrial Production m/m","1.6%","0.5%","-0.1%","-0.2%","122549"
"2022.03.04","09:30","GBP","L","Construction PMI","59.1","57.4","56.3","","124687"
"2022.03.04","10:00","EUR","L","Retail Sales m/m","0.2%","1.5%","-2.7%","-3.0%","126692"
"2022.03.04","13:30","CAD","L","Building Permits m/m","-8.8%","1.3%","-2.4%","-1.9%","125707"
