Datetime,H4_high,H4_low,Last_Fractal_High,Last_Fractal_Low,Directional_bias,Bar_High,Bar_Low,result
2023-01-06 06:00:00,1.06199,1.05139,1.06199,1.05997,1,1.0521,1.05139,-1
2023-01-06 10:00:00,1.06199,1.05072,1.06199,1.05997,1,1.05157,1.05072,1
2023-01-06 18:00:00,1.06394,1.05997,1.06199,1.05997,2,1.06394,1.06315,1
2023-01-08 22:00:00,1.0641,1.05997,1.06199,1.05997,2,1.0641,1.06389,1
2023-01-09 02:00:00,1.06737,1.05997,1.06199,1.05997,2,1.06737,1.06662,1
2023-01-09 06:00:00,1.068,1.05997,1.06199,1.05997,2,1.068,1.06763,1
2023-01-09 14:00:00,1.07319,1.05997,1.06199,1.05997,2,1.07319,1.07208,1
2023-01-09 14:00:00,1.07319,1.05997,1.07319,1.05997,2,1.07319,1.07208,1
2023-01-09 18:00:00,1.0754,1.05997,1.07319,1.05997,1,1.0754,1.07458,1
2023-01-09 18:00:00,1.0754,1.05997,1.0754,1.05997,1,1.0754,1.07458,1
2023-01-09 22:00:00,1.0754,1.05997,1.0754,1.0727,1,1.07303,1.0727,1
2023-01-10 22:00:00,1.0754,1.05997,1.0754,1.07305,1,1.07333,1.07305,1
2023-01-11 10:00:00,1.0754,1.05997,1.0749,1.07305,1,1.0749,1.07399,1
2023-01-11 18:00:00,1.0768,1.07305,1.0749,1.07305,1,1.0768,1.07458,1
2023-01-11 18:00:00,1.0768,1.07305,1.0768,1.07305,1,1.0768,1.07458,1
2023-01-12 06:00:00,1.07686,1.07305,1.0768,1.07305,1,1.07686,1.07619,1
2023-01-12 14:00:00,1.08338,1.07305,1.0768,1.07305,1,1.08338,1.07958,1
2023-01-12 18:00:00,1.08668,1.07305,1.0768,1.07305,1,1.08668,1.08479,1
2023-01-12 18:00:00,1.08668,1.07305,1.08668,1.07305,1,1.08668,1.08479,1
2023-01-12 22:00:00,1.08668,1.07305,1.08668,1.08476,1,1.08501,1.08476,1
2023-01-13 02:00:00,1.08668,1.07305,1.0856,1.08476,1,1.0856,1.08417,1
2023-01-13 10:00:00,1.08668,1.07305,1.08516,1.08476,1,1.08516,1.08418,1
2023-01-13 14:00:00,1.08668,1.07305,1.08516,1.07803,1,1.08058,1.07803,1
2023-01-15 22:00:00,1.08668,1.07305,1.0835,1.07803,1,1.0835,1.08279,1
2023-01-16 02:00:00,1.087,1.07803,1.0835,1.07803,-1,1.087,1.08654,-1
2023-01-17 02:00:00,1.087,1.07803,1.08327,1.07803,-1,1.08327,1.08166,-1
2023-01-17 10:00:00,1.087,1.07803,1.08273,1.07803,-1,1.08273,1.08108,-1
2023-01-17 18:00:00,1.08273,1.07797,1.08273,1.07803,-1,1.07865,1.07797,-1
2023-01-17 22:00:00,1.08273,1.07797,1.08273,1.07854,-1,1.07882,1.07854,-1
2023-01-18 06:00:00,1.08273,1.07795,1.08273,1.07854,-1,1.07876,1.07795,1
2023-01-18 10:00:00,1.08699,1.07854,1.08273,1.07854,-1,1.08699,1.08556,-1
2023-01-18 18:00:00,1.08699,1.07854,1.07989,1.07854,-1,1.07989,1.07891,-1
2023-01-19 02:00:00,1.07989,1.07824,1.07989,1.07854,1,1.07883,1.07824,1
2023-01-19 06:00:00,1.07996,1.07854,1.07989,1.07854,1,1.07996,1.07912,1
2023-01-19 06:00:00,1.07996,1.07854,1.07989,1.07912,1,1.07996,1.07912,1
2023-01-19 10:00:00,1.08279,1.07912,1.07989,1.07912,1,1.08279,1.08193,1
2023-01-19 22:00:00,1.08299,1.07912,1.07989,1.07912,1,1.08299,1.08265,1
2023-01-19 22:00:00,1.08299,1.07912,1.07989,1.08265,1,1.08299,1.08265,1
2023-01-20 02:00:00,1.08384,1.08265,1.07989,1.08265,1,1.08384,1.08312,-1
2023-01-20 02:00:00,1.08384,1.08265,1.07989,1.08312,1,1.08384,1.08312,-1
2023-01-20 06:00:00,1.08384,1.08265,1.08365,1.08312,1,1.08365,1.08319,-1
2023-01-20 10:00:00,1.08365,1.08258,1.08365,1.08312,1,1.08365,1.08258,-1
2023-01-20 10:00:00,1.08365,1.08258,1.08365,1.08258,1,1.08365,1.08258,-1
2023-01-20 14:00:00,1.08365,1.08059,1.08365,1.08258,1,1.08141,1.08059,1
2023-01-20 18:00:00,1.08503,1.08258,1.08365,1.08258,2,1.08503,1.08371,1
2023-01-20 18:00:00,1.08503,1.08258,1.08503,1.08258,2,1.08503,1.08371,1
2023-01-22 22:00:00,1.08683,1.08258,1.08503,1.08258,2,1.08683,1.08611,1
2023-01-22 22:00:00,1.08683,1.08258,1.08683,1.08258,2,1.08683,1.08611,1
2023-01-23 02:00:00,1.08974,1.08258,1.08683,1.08258,2,1.08974,1.08931,1
2023-01-23 10:00:00,1.09152,1.08258,1.08683,1.08258,2,1.09152,1.09088,1
2023-01-24 02:00:00,1.09152,1.08258,1.08828,1.08258,2,1.08828,1.08806,1
2023-01-24 18:00:00,1.09152,1.08258,1.08887,1.08258,2,1.08887,1.08801,1
2023-01-25 22:00:00,1.09159,1.08258,1.08887,1.08258,2,1.09159,1.09137,1
2023-01-25 22:00:00,1.09159,1.08258,1.08887,1.09137,2,1.09159,1.09137,1
2023-01-26 02:00:00,1.09215,1.09137,1.08887,1.09137,2,1.09215,1.0917,-1
2023-01-26 02:00:00,1.09215,1.09137,1.09215,1.09137,2,1.09215,1.0917,-1
2023-01-26 10:00:00,1.09215,1.08936,1.09215,1.09137,-2,1.0902,1.08936,-1
2023-01-26 18:00:00,1.09215,1.08634,1.09215,1.09137,-2,1.08718,1.08634,-1
2023-01-27 14:00:00,1.09215,1.0845,1.09215,1.09137,-2,1.08684,1.0845,-1
2023-01-27 14:00:00,1.09215,1.0845,1.09215,1.0845,-2,1.08684,1.0845,-1
2023-01-29 22:00:00,1.09215,1.0845,1.09215,1.08595,-2,1.08665,1.08595,-1
2023-01-30 22:00:00,1.09215,1.0845,1.09215,1.08478,-2,1.0852,1.08478,-1
2023-01-31 06:00:00,1.09215,1.08315,1.09215,1.08478,1,1.08378,1.08315,-1
2023-01-31 06:00:00,1.09215,1.08315,1.09215,1.08315,1,1.08378,1.08315,-1
2023-01-31 10:00:00,1.09215,1.08237,1.09215,1.08315,1,1.08313,1.08237,1
2023-02-01 10:00:00,1.09215,1.08237,1.08894,1.08315,1,1.08894,1.08792,1
2023-02-01 14:00:00,1.09215,1.08237,1.09108,1.08315,1,1.09108,1.09023,1
2023-02-01 22:00:00,1.0989,1.08315,1.09108,1.08315,2,1.0989,1.09857,1
2023-02-02 02:00:00,1.10183,1.08315,1.09108,1.08315,1,1.10183,1.10117,1
2023-02-02 06:00:00,1.10216,1.08315,1.09108,1.08315,1,1.10216,1.10174,-1
2023-02-03 02:00:00,1.10216,1.08315,1.08959,1.08315,1,1.08959,1.08899,-1
2023-02-03 18:00:00,1.08959,1.08086,1.08959,1.08315,-2,1.08247,1.08086,-1
2023-02-05 22:00:00,1.08959,1.07817,1.08959,1.08315,-1,1.07911,1.07817,-1
2023-02-05 22:00:00,1.08959,1.07817,1.08959,1.07817,-1,1.07911,1.07817,-1
2023-02-06 02:00:00,1.08959,1.07817,1.08959,1.0782,-1,1.07908,1.0782,-1
2023-02-06 10:00:00,1.08959,1.07631,1.08959,1.0782,-2,1.07721,1.07631,-1
2023-02-06 14:00:00,1.08959,1.07513,1.08959,1.0782,-2,1.07619,1.07513,-1
2023-02-06 18:00:00,1.08959,1.071,1.08959,1.0782,-1,1.07178,1.071,-1
2023-02-06 22:00:00,1.08959,1.071,1.0728,1.0782,-1,1.0728,1.07242,-1
2023-02-07 06:00:00,1.08959,1.071,1.0728,1.07349,-1,1.0743,1.07349,-1
2023-02-07 10:00:00,1.0728,1.07096,1.0728,1.07349,-1,1.0718,1.07096,-1
2023-02-07 14:00:00,1.06992,1.06921,1.0728,1.07349,-1,1.06992,1.06921,1
2023-02-07 14:00:00,1.06992,1.06921,1.06992,1.07349,-1,1.06992,1.06921,1
2023-02-07 18:00:00,1.07623,1.07245,1.06992,1.07349,1,1.07623,1.07245,-1
2023-02-07 22:00:00,1.0726,1.07218,1.06992,1.07349,1,1.0726,1.07218,1
2023-02-07 22:00:00,1.0726,1.07218,1.06992,1.07218,1,1.0726,1.07218,1
2023-02-08 02:00:00,1.07296,1.07218,1.06992,1.07218,1,1.07296,1.07255,1
2023-02-08 06:00:00,1.07361,1.07218,1.06992,1.07218,1,1.07361,1.07318,1
2023-02-08 10:00:00,1.07555,1.07218,1.06992,1.07218,-1,1.07555,1.07459,-1
2023-02-08 14:00:00,1.07555,1.07218,1.07432,1.07218,-1,1.07432,1.07261,-1
2023-02-08 18:00:00,1.07555,1.07218,1.0739,1.07218,-1,1.0739,1.07273,-1
2023-02-08 22:00:00,1.0739,1.07099,1.0739,1.07218,1,1.0713,1.07099,1
2023-02-09 06:00:00,1.07396,1.07218,1.0739,1.07218,1,1.07396,1.07333,1
2023-02-09 10:00:00,1.07647,1.07218,1.0739,1.07218,1,1.07647,1.07589,1
2023-02-09 14:00:00,1.07907,1.07218,1.0739,1.07218,1,1.07907,1.07795,-1
2023-02-09 14:00:00,1.07907,1.07218,1.07907,1.07218,1,1.07907,1.07795,-1
2023-02-10 06:00:00,1.07907,1.07218,1.0729,1.07218,1,1.0729,1.07248,-1
2023-02-10 10:00:00,1.0729,1.06915,1.0729,1.07218,-2,1.0709,1.06915,-1
2023-02-10 10:00:00,1.0729,1.06915,1.0729,1.06915,-2,1.0709,1.06915,-1
2023-02-10 18:00:00,1.0729,1.06674,1.0729,1.06915,-2,1.06751,1.06674,-1
2023-02-12 22:00:00,1.0729,1.06674,1.06821,1.06915,-2,1.06821,1.0679,-1
2023-02-13 02:00:00,1.06821,1.06633,1.06821,1.06915,-2,1.06684,1.06633,1
2023-02-13 14:00:00,1.06822,1.06762,1.06821,1.06915,1,1.06822,1.06762,1
2023-02-13 18:00:00,1.07182,1.06915,1.06821,1.06915,1,1.07182,1.07115,1
2023-02-13 18:00:00,1.07182,1.06915,1.06821,1.07115,1,1.07182,1.07115,1
2023-02-13 22:00:00,1.07233,1.07115,1.06821,1.07115,1,1.07233,1.07208,1
2023-02-14 02:00:00,1.0733,1.07115,1.06821,1.07115,1,1.0733,1.07258,1
2023-02-14 02:00:00,1.0733,1.07115,1.0733,1.07115,1,1.0733,1.07258,1
2023-02-14 06:00:00,1.07394,1.07115,1.0733,1.07115,2,1.07394,1.07338,1
2023-02-14 06:00:00,1.07394,1.07115,1.0733,1.07338,2,1.07394,1.07338,1
2023-02-14 10:00:00,1.07662,1.07338,1.0733,1.07338,2,1.07662,1.07569,1
2023-02-14 14:00:00,1.07692,1.07349,1.0733,1.07338,-1,1.07692,1.07349,-1
2023-02-14 18:00:00,1.07454,1.07271,1.0733,1.07338,-1,1.07454,1.07271,-1
2023-02-14 18:00:00,1.07454,1.07271,1.07454,1.07338,-1,1.07454,1.07271,-1
2023-02-15 06:00:00,1.07454,1.07139,1.07454,1.07338,-1,1.07174,1.07139,-1
2023-02-15 14:00:00,1.07454,1.0678,1.07454,1.07338,-1,1.06889,1.0678,-1
2023-02-15 18:00:00,1.07454,1.06604,1.07454,1.07338,-1,1.06696,1.06604,-1
2023-02-15 18:00:00,1.07454,1.06604,1.07454,1.06604,-1,1.06696,1.06604,-1
2023-02-15 22:00:00,1.07454,1.06604,1.07454,1.06865,-1,1.06891,1.06865,-1
2023-02-16 06:00:00,1.07454,1.06604,1.07087,1.06865,-1,1.07087,1.07,-1
2023-02-16 18:00:00,1.07454,1.06604,1.0696,1.06865,-1,1.0696,1.0689,-1
2023-02-17 02:00:00,1.0696,1.06497,1.0696,1.06865,-2,1.06533,1.06497,-1
2023-02-17 06:00:00,1.0696,1.06347,1.0696,1.06865,-2,1.06387,1.06347,-1
2023-02-17 10:00:00,1.0696,1.06322,1.0696,1.06865,-2,1.06384,1.06322,-1
2023-02-17 10:00:00,1.0696,1.06322,1.0696,1.06322,-2,1.06384,1.06322,-1
2023-02-17 18:00:00,1.0696,1.06322,1.0696,1.06773,-2,1.06875,1.06773,-1
2023-02-19 22:00:00,1.0696,1.06322,1.0696,1.06844,-2,1.06884,1.06844,-1
2023-02-20 06:00:00,1.0696,1.06322,1.06936,1.06844,-2,1.06936,1.0689,-1
2023-02-20 10:00:00,1.0696,1.06322,1.06887,1.06844,-2,1.06887,1.0678,-1
2023-02-20 22:00:00,1.0696,1.06322,1.06887,1.06836,-2,1.06849,1.06836,-1
2023-02-21 22:00:00,1.0696,1.06322,1.06489,1.06836,-2,1.06489,1.0643,-1
2023-02-22 10:00:00,1.06489,1.06307,1.06489,1.06836,-1,1.0642,1.06307,1
2023-02-22 14:00:00,1.06494,1.06409,1.06489,1.06836,-1,1.06494,1.06409,-1
2023-02-22 18:00:00,1.06489,1.06258,1.06489,1.06836,-1,1.06311,1.06258,-1
2023-02-22 22:00:00,1.06489,1.06012,1.06489,1.06836,-1,1.06061,1.06012,-1
2023-02-22 22:00:00,1.06489,1.06012,1.06489,1.06012,-1,1.06061,1.06012,-1
2023-02-23 10:00:00,1.06489,1.0587,1.06489,1.06012,-2,1.05934,1.0587,-1
2023-02-23 10:00:00,1.06489,1.0587,1.06489,1.0587,-2,1.05934,1.0587,-1
2023-02-23 18:00:00,1.06489,1.05807,1.06489,1.0587,1,1.05887,1.05807,-1
2023-02-23 18:00:00,1.06489,1.05807,1.05887,1.0587,1,1.05887,1.05807,-1
2023-02-23 22:00:00,1.06489,1.05807,1.05887,1.05927,1,1.0596,1.05927,-1
2023-02-24 02:00:00,1.06489,1.05807,1.06061,1.05927,1,1.06061,1.06004,-1
2023-02-24 14:00:00,1.06061,1.05423,1.06061,1.05927,1,1.05549,1.05423,-1
2023-02-27 02:00:00,1.06061,1.05423,1.05598,1.05927,1,1.05598,1.05544,-1
2023-02-27 06:00:00,1.05598,1.05391,1.05598,1.05927,1,1.05478,1.05391,1
2023-02-27 06:00:00,1.05598,1.05391,1.05478,1.05927,1,1.05478,1.05391,1
2023-02-27 10:00:00,1.05598,1.05391,1.05478,1.05485,1,1.05527,1.05485,1
2023-02-27 14:00:00,1.05881,1.05485,1.05478,1.05485,2,1.05881,1.05773,1
2023-02-27 18:00:00,1.06044,1.05485,1.05478,1.05485,-1,1.06044,1.06008,1
2023-02-27 22:00:00,1.06088,1.05485,1.05478,1.05485,-1,1.06088,1.06014,1
2023-02-27 22:00:00,1.06088,1.05485,1.05478,1.06014,-1,1.06088,1.06014,1
2023-02-28 02:00:00,1.06088,1.05485,1.05478,1.05855,-1,1.05909,1.05855,1
2023-02-28 06:00:00,1.06088,1.05485,1.05478,1.05817,-1,1.0587,1.05817,1
2023-02-28 10:00:00,1.06147,1.05817,1.05478,1.05817,-1,1.06147,1.06056,1
2023-02-28 14:00:00,1.06406,1.05817,1.05478,1.05817,-1,1.06406,1.06305,-1
2023-02-28 14:00:00,1.06406,1.05817,1.06406,1.05817,-1,1.06406,1.06305,-1
2023-02-28 22:00:00,1.06406,1.05726,1.06406,1.05817,1,1.05766,1.05726,1
2023-02-28 22:00:00,1.06406,1.05726,1.06406,1.05726,1,1.05766,1.05726,1
2023-03-01 02:00:00,1.06406,1.05726,1.05863,1.05726,1,1.05863,1.05812,1
2023-03-01 06:00:00,1.06406,1.05726,1.05863,1.05891,1,1.05967,1.05891,1
2023-03-01 10:00:00,1.06487,1.05891,1.05863,1.05891,2,1.06487,1.06398,1
2023-03-01 10:00:00,1.06487,1.05891,1.05863,1.06398,2,1.06487,1.06398,1
2023-03-01 14:00:00,1.06745,1.06398,1.05863,1.06398,1,1.06745,1.06669,-1
2023-03-01 14:00:00,1.06745,1.06398,1.05863,1.06669,1,1.06745,1.06669,-1
2023-03-02 06:00:00,1.06418,1.06352,1.05863,1.06669,-2,1.06418,1.06352,-1
2023-03-02 06:00:00,1.06418,1.06352,1.05863,1.06352,-2,1.06418,1.06352,-1
2023-03-02 10:00:00,1.06316,1.0619,1.05863,1.06352,-2,1.06316,1.0619,-1
2023-03-02 10:00:00,1.06316,1.0619,1.05863,1.0619,-2,1.06316,1.0619,-1
2023-03-02 14:00:00,1.05995,1.05854,1.05863,1.0619,-1,1.05995,1.05854,-1
2023-03-02 18:00:00,1.05863,1.05764,1.05863,1.0619,1,1.0582,1.05764,1
2023-03-02 18:00:00,1.05863,1.05764,1.05863,1.05764,1,1.0582,1.05764,1
2023-03-02 22:00:00,1.05987,1.05764,1.05863,1.05764,2,1.05987,1.05946,1
2023-03-02 22:00:00,1.05987,1.05764,1.05987,1.05764,2,1.05987,1.05946,1
2023-03-03 02:00:00,1.06106,1.05764,1.05987,1.05764,1,1.06106,1.06074,1
2023-03-03 06:00:00,1.06149,1.05764,1.05987,1.05764,1,1.06149,1.06089,1
2023-03-03 10:00:00,1.06149,1.05764,1.05987,1.06003,1,1.06103,1.06003,1
2023-03-03 14:00:00,1.06294,1.06212,1.05987,1.06003,1,1.06294,1.06212,1
2023-03-03 18:00:00,1.06294,1.06212,1.06273,1.06003,1,1.06273,1.06229,1
2023-03-05 22:00:00,1.06294,1.06212,1.06273,1.06228,1,1.06286,1.06228,1
2023-03-06 02:00:00,1.06371,1.06228,1.06273,1.06228,1,1.06371,1.0629,1
2023-03-06 06:00:00,1.06522,1.06228,1.06273,1.06228,1,1.06522,1.06447,1
2023-03-06 06:00:00,1.06522,1.06228,1.06522,1.06228,1,1.06522,1.06447,1
2023-03-06 10:00:00,1.06522,1.06228,1.06522,1.06252,1,1.06324,1.06252,1
2023-03-06 14:00:00,1.06595,1.06252,1.06522,1.06252,2,1.06595,1.06502,1
2023-03-06 18:00:00,1.06857,1.06252,1.06522,1.06252,2,1.06857,1.06755,1
2023-03-06 18:00:00,1.06857,1.06252,1.06522,1.06755,2,1.06857,1.06755,1
2023-03-07 02:00:00,1.06925,1.06755,1.06522,1.06755,2,1.06925,1.06841,-1
2023-03-07 02:00:00,1.06925,1.06755,1.06925,1.06755,2,1.06925,1.06841,-1
2023-03-07 10:00:00,1.06925,1.06542,1.06925,1.06755,-2,1.06624,1.06542,-1
2023-03-07 10:00:00,1.06925,1.06542,1.06925,1.06542,-2,1.06624,1.06542,-1
2023-03-07 14:00:00,1.06925,1.06501,1.06925,1.06542,-2,1.0661,1.06501,-1
2023-03-07 18:00:00,1.06925,1.05628,1.06925,1.06542,-2,1.05736,1.05628,-1
2023-03-07 22:00:00,1.06925,1.05487,1.06925,1.06542,-2,1.05491,1.05487,-1
2023-03-08 02:00:00,1.06925,1.05428,1.06925,1.06542,-2,1.05469,1.05428,-1
2023-03-08 06:00:00,1.06925,1.05303,1.06925,1.06542,-1,1.05384,1.05303,1
2023-03-08 06:00:00,1.06925,1.05303,1.05384,1.06542,-1,1.05384,1.05303,1
2023-03-08 10:00:00,1.06925,1.05303,1.05384,1.05339,-1,1.05402,1.05339,1
2023-03-08 18:00:00,1.06925,1.05303,1.05384,1.05399,-1,1.05497,1.05399,1
2023-03-08 22:00:00,1.06925,1.05303,1.05384,1.05416,-1,1.05443,1.05416,1
2023-03-09 10:00:00,1.06925,1.05303,1.05384,1.05532,-1,1.05598,1.05532,1
2023-03-09 14:00:00,1.06925,1.05303,1.05798,1.05532,-1,1.05798,1.05665,1
2023-03-09 18:00:00,1.06925,1.05303,1.05852,1.05532,-1,1.05852,1.05728,1
2023-03-10 02:00:00,1.06925,1.05303,1.05958,1.05532,-1,1.05958,1.05926,1
2023-03-10 10:00:00,1.06925,1.05303,1.05958,1.05778,-1,1.05937,1.05778,1
2023-03-12 22:00:00,1.0703,1.05778,1.05958,1.05778,2,1.0703,1.06878,1
2023-03-12 22:00:00,1.0703,1.05778,1.0703,1.05778,2,1.0703,1.06878,1
2023-03-13 06:00:00,1.0729,1.05778,1.0703,1.05778,1,1.0729,1.07172,1
2023-03-13 14:00:00,1.0729,1.05778,1.07245,1.05778,1,1.07245,1.06979,1
2023-03-13 18:00:00,1.07425,1.05778,1.07245,1.05778,1,1.07425,1.0729,1
2023-03-13 18:00:00,1.07425,1.05778,1.07245,1.0729,1,1.07425,1.0729,1
2023-03-13 22:00:00,1.07425,1.05778,1.07245,1.07259,1,1.073,1.07259,1
2023-03-15 02:00:00,1.07587,1.07259,1.07245,1.07259,1,1.07587,1.07374,-1
2023-03-15 02:00:00,1.07587,1.07259,1.07587,1.07259,1,1.07587,1.07374,-1
2023-03-15 06:00:00,1.07587,1.07259,1.07411,1.07259,1,1.07411,1.07332,-1
2023-03-15 10:00:00,1.07411,1.067,1.07411,1.07259,-2,1.06842,1.067,-1
2023-03-15 14:00:00,1.07411,1.05293,1.07411,1.07259,-2,1.05645,1.05293,1
2023-03-15 14:00:00,1.07411,1.05293,1.05645,1.07259,-2,1.05645,1.05293,1
2023-03-15 22:00:00,1.07411,1.05293,1.05645,1.05739,-2,1.05798,1.05739,1
2023-03-16 02:00:00,1.07411,1.05293,1.05967,1.05739,-2,1.05967,1.05888,1
2023-03-16 10:00:00,1.07411,1.05293,1.06207,1.05739,-2,1.06207,1.0613,1
2023-03-16 18:00:00,1.07411,1.05293,1.06207,1.05915,-2,1.0604,1.05915,1
2023-03-17 06:00:00,1.07411,1.05293,1.06207,1.06444,-2,1.06485,1.06444,1
2023-03-17 14:00:00,1.07411,1.05293,1.06442,1.06444,-2,1.06442,1.06258,1
2023-03-19 22:00:00,1.07411,1.05293,1.06885,1.06444,-2,1.06885,1.06772,1
2023-03-20 06:00:00,1.07411,1.05293,1.0681,1.06444,-2,1.0681,1.06721,1
2023-03-20 18:00:00,1.07411,1.05293,1.0681,1.0714,-2,1.07207,1.0714,1
2023-03-21 06:00:00,1.07411,1.05293,1.07175,1.0714,-2,1.07175,1.07119,1
2023-03-21 10:00:00,1.07487,1.0714,1.07175,1.0714,2,1.07487,1.074,1
2023-03-21 14:00:00,1.07799,1.0714,1.07175,1.0714,1,1.07799,1.07648,1
2023-03-21 22:00:00,1.07799,1.0714,1.07696,1.0714,1,1.07696,1.07673,1
2023-03-22 10:00:00,1.07881,1.0714,1.07696,1.0714,1,1.07881,1.07795,1
2023-03-22 10:00:00,1.07881,1.0714,1.07696,1.07795,1,1.07881,1.07795,1
2023-03-22 14:00:00,1.07881,1.0714,1.07696,1.07756,1,1.07829,1.07756,1
2023-03-22 18:00:00,1.08586,1.07756,1.07696,1.07756,1,1.08586,1.07927,1
2023-03-22 22:00:00,1.08625,1.07756,1.07696,1.07756,2,1.08625,1.08574,1
2023-03-23 02:00:00,1.08885,1.07756,1.07696,1.07756,2,1.08885,1.08821,1
2023-03-23 06:00:00,1.0912,1.07756,1.07696,1.07756,2,1.0912,1.09033,-1
2023-03-23 06:00:00,1.0912,1.07756,1.07696,1.09033,2,1.0912,1.09033,-1
2023-03-23 22:00:00,1.0912,1.07756,1.08385,1.09033,2,1.08385,1.08322,-1
2023-03-24 02:00:00,1.0912,1.07756,1.08281,1.09033,2,1.08281,1.0824,-1
2023-03-24 10:00:00,1.08281,1.07256,1.08281,1.09033,-1,1.07388,1.07256,1
2023-03-24 14:00:00,1.08281,1.07256,1.07673,1.09033,-1,1.07673,1.07516,1
2023-03-24 18:00:00,1.08281,1.07256,1.07673,1.0754,-1,1.07618,1.0754,1
2023-03-27 18:00:00,1.08281,1.07256,1.07673,1.0789,-1,1.07945,1.0789,1
2023-03-27 22:00:00,1.08281,1.07256,1.08012,1.0789,-1,1.08012,1.07963,1
2023-03-28 14:00:00,1.08281,1.07256,1.08012,1.08163,-1,1.08263,1.08163,1
2023-03-28 18:00:00,1.08414,1.08163,1.08012,1.08163,2,1.08414,1.08355,1
2023-03-28 18:00:00,1.08414,1.08163,1.08012,1.08355,2,1.08414,1.08355,1
2023-03-28 22:00:00,1.08443,1.08355,1.08012,1.08355,2,1.08443,1.08415,1
2023-03-29 02:00:00,1.08462,1.08355,1.08012,1.08355,2,1.08462,1.08422,-1
2023-03-29 02:00:00,1.08462,1.08355,1.08462,1.08355,2,1.08462,1.08422,-1
2023-03-29 06:00:00,1.08462,1.08231,1.08462,1.08355,1,1.08342,1.08231,1
2023-03-29 06:00:00,1.08462,1.08231,1.08462,1.08231,1,1.08342,1.08231,1
2023-03-29 10:00:00,1.0861,1.08231,1.08462,1.08231,1,1.0861,1.08554,1
2023-03-30 06:00:00,1.0861,1.08231,1.08462,1.08324,1,1.0846,1.08324,1
2023-03-30 10:00:00,1.0866,1.08324,1.08462,1.08324,2,1.0866,1.086,1
2023-03-30 14:00:00,1.09209,1.08324,1.08462,1.08324,1,1.09209,1.09079,-1
2023-03-30 14:00:00,1.09209,1.08324,1.09209,1.08324,1,1.09209,1.09079,-1
2023-03-31 02:00:00,1.09209,1.08324,1.09209,1.09038,1,1.09092,1.09038,-1
2023-03-31 06:00:00,1.09209,1.08324,1.09209,1.08877,1,1.08981,1.08877,-1
2023-03-31 14:00:00,1.09209,1.08324,1.09018,1.08877,1,1.09018,1.08864,-1
2023-04-02 22:00:00,1.09018,1.0832,1.09018,1.08877,-1,1.08418,1.0832,-1
2023-04-03 02:00:00,1.09018,1.08028,1.09018,1.08877,-1,1.08079,1.08028,-1
2023-04-03 06:00:00,1.09018,1.07912,1.09018,1.08877,1,1.08011,1.07912,1
2023-04-03 14:00:00,1.09044,1.08852,1.09018,1.08877,-1,1.09044,1.08852,1
2023-04-03 22:00:00,1.09059,1.08877,1.09018,1.08877,1,1.09059,1.09008,-1
2023-04-03 22:00:00,1.09059,1.08877,1.09059,1.08877,1,1.09059,1.09008,-1
2023-04-04 06:00:00,1.09059,1.08853,1.09059,1.08877,1,1.08922,1.08853,1
2023-04-04 10:00:00,1.09336,1.08877,1.09059,1.08877,2,1.09336,1.09239,1
2023-04-04 14:00:00,1.09424,1.08877,1.09059,1.08877,2,1.09424,1.09038,1
2023-04-04 18:00:00,1.09495,1.08877,1.09059,1.08877,2,1.09495,1.0944,1
2023-04-04 18:00:00,1.09495,1.08877,1.09059,1.0944,2,1.09495,1.0944,1
2023-04-04 22:00:00,1.09565,1.0944,1.09059,1.0944,2,1.09565,1.09535,1
2023-04-05 02:00:00,1.09639,1.0944,1.09059,1.0944,2,1.09639,1.09577,1
2023-04-05 02:00:00,1.09639,1.0944,1.09639,1.0944,2,1.09639,1.09577,1
2023-04-05 06:00:00,1.09639,1.0944,1.09595,1.0944,2,1.09595,1.09496,1
2023-04-05 14:00:00,1.09668,1.09274,1.09595,1.0944,-1,1.09668,1.09274,-1
2023-04-05 14:00:00,1.09668,1.09274,1.09668,1.0944,-1,1.09668,1.09274,-1
2023-04-05 18:00:00,1.09668,1.09,1.09668,1.0944,-1,1.09033,1.09,-1
2023-04-06 02:00:00,1.09668,1.08907,1.09668,1.0944,-1,1.08933,1.08907,-1
2023-04-07 06:00:00,1.09668,1.08907,1.09668,1.09113,-1,1.09169,1.09113,-1
2023-04-07 10:00:00,1.09668,1.08907,1.09668,1.09104,-1,1.09144,1.09104,-1
2023-04-07 18:00:00,1.09668,1.08907,1.09668,1.09031,-1,1.09085,1.09031,-1
2023-04-10 14:00:00,1.09668,1.08324,1.09668,1.09031,-1,1.08434,1.08324,1
2023-04-10 18:00:00,1.09668,1.08324,1.08575,1.09031,-1,1.08575,1.08551,1
2023-04-11 06:00:00,1.09668,1.08324,1.08973,1.09031,-1,1.08973,1.08912,1
2023-04-11 14:00:00,1.09668,1.08324,1.09279,1.09031,-1,1.09279,1.09215,1
2023-04-11 18:00:00,1.09668,1.08324,1.09117,1.09031,-1,1.09117,1.09087,1
2023-04-12 06:00:00,1.09668,1.08324,1.09373,1.09031,-1,1.09373,1.09265,1
2023-04-12 10:00:00,1.09668,1.08324,1.09359,1.09031,-1,1.09359,1.09268,1
2023-04-12 14:00:00,1.09939,1.09031,1.09359,1.09031,1,1.09939,1.09724,1
